STARTTESTT,COMPONENTID,外延机台,PROBER_RECORD_SID,WAFERQTY,ELE_YIELD,OPERATORID,STARTTESTTIME,ENDTESTTIME,MACHINENO,UPDATETIME,VF1_MIN,VF1_AVG,VF1_MAX,VF1_STD,VF1_YIELD,VF2_MIN,VF2_AVG,VF2_MAX,VF2_STD,VF2_YIELD,VF3_MIN,VF3_AVG,VF3_MAX,VF3_STD,VF3_YIELD,VF4_MIN,VF4_AVG,VF4_MAX,VF4_STD,VF4_YIELD,VF5_MIN,VF5_AVG,VF5_MAX,VF5_STD,VF5_YIELD,VFM2_MIN,VFM2_AVG,VFM2_MAX,VFM2_STD,VFM2_YIELD,DVF_MIN,DVF_AVG,DVF_MAX,DVF_STD,DVF_YIELD,VF_MIN,VF_AVG,VF_MAX,VF_STD,VF_YIELD,VFD_MIN,VFD_AVG,VFD_MAX,VFD_STD,VFD_YIELD,VZ1_MIN,VZ1_AVG,VZ1_MAX,VZ1_STD,VZ1_YIELD,IR1_MIN,IR1_AVG,IR1_MAX,IR1_STD,IR1_YIELD,IR2_MIN,IR2_AVG,IR2_MAX,IR2_STD,IR2_YIELD,LOP1_MIN,LOP1_AVG,LOP1_MAX,LOP1_STD,LOP1_YIELD,LOP2_MIN,LOP2_AVG,LOP2_MAX,LOP2_STD,LOP2_YIELD,LOP3_MIN,LOP3_AVG,LOP3_MAX,LOP3_STD,LOP3_YIELD,LOP4_MIN,LOP4_AVG,LOP4_MAX,LOP4_STD,LOP4_YIELD,LOP5_MIN,LOP5_AVG,LOP5_MAX,LOP5_STD,LOP5_YIELD,WLP1_MIN,WLP1_AVG,WLP1_MAX,WLP1_STD,WLP1_YIELD,WLD1_MIN,WLD1_AVG,WLD1_MAX,WLD1_STD,WLD1_YIELD,WLC1_MIN,WLC1_AVG,WLC1_MAX,WLC1_STD,WLC1_YIELD,HW1_MIN,HW1_AVG,HW1_MAX,HW1_STD,HW1_YIELD,PURITY1_MIN,PURITY1_AVG,PURITY1_MAX,PURITY1_STD,PURITY1_YIELD,WLP2_MIN,WLP2_AVG,WLP2_MAX,WLP2_STD,WLP2_YIELD,WLD2_MIN,WLD2_AVG,WLD2_MAX,WLD2_STD,WLD2_YIELD,ESD_HBM_YIELD,ESD_MM_YIELD
2018/5/15 0:00,X1A0118504BY-14-02,A01,A2018051608400916430000,584519,96.5298,QZ6360,2018/5/15 23:45,2018/5/16 8:02,ABPRBY23,2018/5/16 8:40,2.831,3.0393,4.926,0.04092,99.33877,,,,,,,,,,,1.666,2.33303,2.698,0.01689,99.37367,,,,,,,,,,,,,,,,,,,,,0,0.00632,0.049,0.00091,99.40447,7.866,52.19663,77.312,4.01854,99.60908,0,0.00077,4.995,0.03617,99.78786,,,,,99.5492,1.0205,4.02545,6.123,0.17871,99.33432,,,,,,,,,,,,,,,,,,,,,424.95,462.86243,486.56,2.12489,,433.3,468.41879,490.26,2.10906,97.24337,,,,,,16.94,21.98444,34.06,0.72014,99.32269,,,,,,,,,,,,,,,,100,
2018/6/1 0:00,X1A0118524DP-03,A01,A2018060202021396930000,348912,93.97642,QZ6555,2018/6/1 21:54,2018/6/2 1:49,ABPRBL26,2018/6/2 2:02,2.757,3.01607,4.18,0.046,99.0843,,,,,,,,,,,1.584,2.34688,2.705,0.01912,99.08516,,,,,,,,,,,,,,,,,,,,,0,0.00623,0.049,0.001,98.93555,13.027,56.86109,79.999,2.72845,99.60821,0,0.00035,4.532,0.01301,99.85183,,,,,99.57697,1.4287,4.28653,7.02104,0.22556,99.66525,,,,,,,,,,,,,,,,,,,,,422.45,461.86914,466.88,2.49722,,429.9,466.24941,471.01,2.4825,95.76741,,,,,,13.7,21.12544,23.08,1.04379,100,,,,,,,,,,,,,,,,100,
2018/6/22 0:00,X1A0118602CP-01,A01,A2018062213490847760000,582727,96.27733,QZ6770,2018/6/22 1:27,2018/6/22 13:25,ABPRBG23,2018/6/22 13:49,2.767,3.03128,4.941,0.0559,98.97516,,,,,,,,,,,1.502,2.34007,2.675,0.02034,98.93055,,,,,,,,,,,,,,,,,,,,,0,0.00113,0.049,0.0005,99.97443,11.97,50.83913,78.779,2.41269,99.29212,0,0.00104,4.981,0.04602,99.86031,,,,,99.24081,1.00723,3.8424,5.80562,0.20257,99.59363,,,,,,,,,,,,,,,,,,,,,422.11,463.77461,487.63,2.67881,,431.34,468.61989,489.91,2.55073,97.0221,,,,,,15.48,21.64975,35.93,0.8217,99.64803,,,,,,,,,,,,,,,,100,
2018/6/27 0:00,X1A0118615BP-07-02,A01,A2018062717551901720000,581640,98.06667,QZ6763,2018/6/27 5:03,2018/6/27 12:09,ABPRBX24,2018/6/27 17:55,2.684,3.05251,4.904,0.03643,99.61076,,,,,,,,,,,1.51,2.27707,2.697,0.01508,99.64291,,,,,,,,,,,,,,,,,,,,,0,0.00603,0.049,0.00071,99.85644,14.752,49.81996,70.146,3.64882,99.78578,0,0.00036,4.958,0.02638,99.87759,,,,,99.74795,1.07153,3.85232,6.23117,0.20619,99.76893,,,,,,,,,,,,,,,,,,,,,427.29,462.74527,481.86,2.10053,,434.51,467.48553,485.11,1.94356,98.55031,,,,,,15.75,21.59089,32.07,0.65349,99.96424,,,,,,,,,,,,,,,,100,
2018/6/27 0:00,X1A0118615BP-07-03,A01,A2018062717551901720000,581640,98.06667,QZ6763,2018/6/27 5:03,2018/6/27 12:09,ABPRBX24,2018/6/27 17:55,2.684,3.05251,4.904,0.03643,99.61076,,,,,,,,,,,1.51,2.27707,2.697,0.01508,99.64291,,,,,,,,,,,,,,,,,,,,,0,0.00603,0.049,0.00071,99.85644,14.752,49.81996,70.146,3.64882,99.78578,0,0.00036,4.958,0.02638,99.87759,,,,,99.74795,1.07153,3.85232,6.23117,0.20619,99.76893,,,,,,,,,,,,,,,,,,,,,427.29,462.74527,481.86,2.10053,,434.51,467.48553,485.11,1.94356,98.55031,,,,,,15.75,21.59089,32.07,0.65349,99.96424,,,,,,,,,,,,,,,,100,
2018/7/7 0:00,X1A0118616BP-11-01,A01,A2018070713032376690000,569670,96.7432,QZ6656,2018/7/7 3:17,2018/7/7 12:35,ABPRBS25,2018/7/7 13:03,2.722,3.07972,4.837,0.051,99.12072,,,,,,,,,,,1.501,2.3487,2.692,0.01786,99.10246,,,,,,,,,,,,,,,,,,,,,0,0.00113,0.048,0.00052,,12.148,47.99777,76.735,4.10462,99.38526,0,0.00103,4.692,0.03494,99.75933,,,,,99.334,1.8369,4.00845,5.22496,0.3056,99.81024,,,,,,,,,,,,,,,,,,,,,429.89,461.68731,484.69,2.24933,,436.71,466.59454,487.17,2.11044,97.63635,,,,,,16.49,20.91705,29.73,0.59942,100,,,,,,,,,,,,,,,,100,
2018/7/28 0:00,X1A0118715CY-14-01-02,A01,A2018072903510881930000,577200,94.22678,QZ6352,2018/7/28 20:53,2018/7/29 3:25,ABPRBQ28,2018/7/29 3:51,2.815,3.2779,4.999,0.0462,96.66545,,,,,,,,,,,1.512,2.00104,2.705,0.03213,96.07571,,,,,,,,,,,,,,,,,,,,,0,0.01818,10,0.14726,,14.1,49.88777,73.726,6.58899,97.47852,0,0.01244,5.009,0.16854,97.90662,,,,,96.56566,1.859,3.82517,7.419,0.44001,100,,,,,,,,,,,,,,,,,,,,,488.49,514.9222,525.31,2.58372,99.68399,495.09,521.41968,534.88,3.14412,99.12128,,,,,,25.46,30.38527,33.37,0.95855,100,,,,,,,,,,,,,,,,100,
2018/12/4 0:00,X1A0118B19EP-04-01,A01,A2018120505504092380000,570056,97.52077,QZ6556,2018/12/4 21:08,2018/12/5 5:47,ABPRBYQ24,2018/12/5 5:50,2.847,3.16212,4.849,0.05874,99.15114,,,,,,,,,,,1.665,2.00442,2.292,0.02492,99.12658,,,,,,,,,,,,,,,,,,,,,0,0,0,0,100,13.933,53.66696,90,5.07853,98.62505,0,0.0003,1.013,0.00584,99.78686,,,,,99.09114,1.001,4.11211,10.234,0.39495,98.91625,,,,,,,,,,,,,,,,,,,,,466.19,514.63279,528.37,2.05537,98.85239,475.18,521.36798,538.1,2.53421,98.47138,,,,,,24.16,29.89464,46.08,0.90207,99.1257,,,,,,,,,,,,,,,,100,
2018/5/21 0:00,X1A0218314BL-09,A02,A2018052111500576660000,145211,78.34393,QZ5818,2018/5/21 10:10,2018/5/21 11:45,ABPRB P30,2018/5/21 11:50,3.061,3.12889,4.174,0.03197,97.61037,,,,,,,,,,,1.519,1.93975,2.099,0.0248,95.78269,,,,,,,,,,,,,,,,,,,,,0,0.01663,1.557,0.0617,97.21371,7,60.61429,90,8.62802,98.2825,0,0.02906,4,0.20438,93.73188,,,,,95.3936,1.707,3.09536,5.305,0.22999,97.94988,,,,,,,,,,,,,,,,,,,,,412.7,520.66752,526.5,9.291,,415.7,526.64245,533.3,9.52819,86.53683,,,,,,23.3,31.1012,36.9,0.77474,97.96365,,,,,,,,,,,,,,,,100,
2018/4/16 0:00,X1A0218406AY-08-02,A02,A2018041815293758410000,584389,93.97422,QZ5896,2018/4/16 14:32,2018/4/16 14:31,ABPRBY24,2018/4/18 15:29,2.806,3.25025,5.001,0.04916,98.92246,,,,,,,,,,,1.611,1.96384,2.638,0.02965,99.30646,,,,,,,,,,,,,,,,,,,,,0,0.01483,7.249,0.12689,99.65862,17.286,61.19685,88.152,5.72511,99.76831,0,0.01856,4.957,0.04894,99.30457,,,,,99.35146,1,4.17445,7.71,0.3173,95.74222,,,,,,,,,,,,,,,,,,,,,481.28,517.96184,539.06,2.05278,,484.33,521.69994,544.82,2.35664,97.01808,,,,,,24.9,28.94307,40.92,0.74958,99.34239,,,,,,,,,,,,,,,,100,
2018/5/15 0:00,X1A0218427AY-05-02,A02,A2018051517504498990000,582444,93.43078,QZ5089,2018/5/15 7:21,2018/5/15 17:30,ABPRBV27,2018/5/15 17:50,2.841,3.27291,5.008,0.05407,96.74801,,,,,,,,,,,1.506,1.94611,2.709,0.03714,97.00486,,,,,,,,,,,,,,,,,,,,,0,0.00201,7.424,0.01986,99.97751,13.026,47.85922,74.689,11.72904,97.98264,0,0.00777,5,0.07697,98.81104,,,,,97.14513,1,3.60302,7.56,0.496,99.6137,,,,,,,,,,,,,,,,,,,,,491.78,517.7959,522.85,2.79531,,495.67,523.0207,528.26,3.06784,98.01131,,,,,,22.53,29.26268,35.21,0.50043,99.99845,,,,,,,,,,,,,,,,100,
2018/6/30 0:00,X1A0218615AY-12-03,A02,A2018070107482474460000,571680,94.48013,QZ6656,2018/6/30 13:48,2018/6/30 22:51,ABPRBT24,2018/7/1 7:48,2.808,3.20065,4.872,0.04971,97.02019,,,,,,,,,,,1.527,2.01505,2.209,0.0289,97.1059,,,,,,,,,,,,,,,,,,,,,0,0.00165,0.005,0.00054,99.99948,12.655,50.92328,86.029,8.74164,98.08757,0,0.00479,4.994,0.09572,99.37675,,,,,97.18566,1.09,4.05417,7.572,0.32665,99.69458,,,,,,,,,,,,,,,,,,,,,488.45,516.58,528.99,2.04343,,494.43,522.2045,536.77,2.48779,97.892,,,,,,27.14,29.9241,39.82,0.46156,100,,,,,,,,,,,,,,,,100,
2018/7/2 0:00,X1A0218623DY-01-02,A02,A2018070304474732680000,580410,94.76163,QZ6315,2018/7/2 18:38,2018/7/3 4:13,ABPRBO23,2018/7/3 4:47,2.676,3.01034,5.009,0.07761,97.73315,,,,,,,,,,,1.516,2.35347,2.709,0.02389,98.23918,,,,,,,,,,,,,,,,,,,,,0,0.00116,0.049,0.00095,99.82822,10.372,54.16098,79.371,3.51166,98.80963,0,0.00186,4.998,0.07415,99.70693,,,,,98.73245,3.35234,4.3343,5.02392,0.15742,100,,,,,,,,,,,,,,,,,,,,,430.9,462.91218,468.99,2.51557,,437.9,467.91255,473.65,2.42294,97.46162,,,,,,16.47,21.47422,23.86,0.75896,100,,,,,,,,,,,,,,,,100,
2018/7/16 0:00,X1X0223503DY-02,X02,A2018071701152127070000,582057,94.56874,QZ5453,2018/7/16 15:32,2018/7/17 0:52,ABPRBS26,2018/7/17 1:15,2.725,3.03889,4.921,0.034,97.14358,,,,,,,,,,,1.513,2.34713,2.663,0.01693,96.99222,,,,,,,,,,,,,,,,,,,,,0,0.00123,0.046,0.00051,100,5.323,50.94353,73.423,4.09262,97.8631,0,0.0015,5.005,0.05517,99.18462,,,,,97.67222,1.12255,4.18249,5.24537,0.12472,99.88867,,,,,,,,,,,,,,,,,,,,,419.69,463.8437,485.68,2.21513,,428.29,467.9785,487.52,2.09834,97.58168,,,,,,16.04,20.8898,29.25,0.66411,100,,,,,,,,,,,,,,,,100,
2018/6/25 0:00,X1A0318613CY-05-01,A03,A2018062514393881200000,571858,96.61332,QZ5875,2018/6/25 0:48,2018/6/25 14:19,ABPRBD28,2018/6/25 14:39,2.858,3.2232,4.985,0.03719,99.6716,,,,,,,,,,,1.547,1.96605,2.511,0.0345,99.68943,,,,,,,,,,,,,,,,,,,,,0,0.00187,7.617,0.01346,99.99878,14.048,54.98787,69.294,3.52638,99.8038,0,0.00013,4.482,0.01332,99.95506,,,,,99.75676,1,4.61931,9.53,0.43254,98.16843,,,,,,,,,,,,,,,,,,,,,482.43,515.38607,527.59,2.47874,,486.9,520.44471,535.08,2.6881,96.99278,,,,,,21.78,28.85121,36.05,0.63957,99.90085,,,,,,,,,,,,,,,,100,
2018/6/25 0:00,X1A0318613CY-05-03,A03,A2018062514393881200000,571858,96.61332,QZ5875,2018/6/25 0:48,2018/6/25 14:19,ABPRBD28,2018/6/25 14:39,2.858,3.2232,4.985,0.03719,99.6716,,,,,,,,,,,1.547,1.96605,2.511,0.0345,99.68943,,,,,,,,,,,,,,,,,,,,,0,0.00187,7.617,0.01346,99.99878,14.048,54.98787,69.294,3.52638,99.8038,0,0.00013,4.482,0.01332,99.95506,,,,,99.75676,1,4.61931,9.53,0.43254,98.16843,,,,,,,,,,,,,,,,,,,,,482.43,515.38607,527.59,2.47874,,486.9,520.44471,535.08,2.6881,96.99278,,,,,,21.78,28.85121,36.05,0.63957,99.90085,,,,,,,,,,,,,,,,100,
2018/6/30 0:00,X1A0318621AY-06-01,A03,A2018070103474892930000,556706,93.32071,QZ6352,2018/6/30 21:20,2018/7/1 3:36,ABPRB K09,2018/7/1 3:47,2.982,3.1359,4.119,0.04495,99.63464,,,,,,,,,,,1.501,1.91957,2.419,0.04106,99.18521,,,,,,,,,,,,,,,,,,,,,0,0.01755,1.561,0.04262,97.43401,5.4,55.49807,90,6.89656,99.01636,0,0.02859,4,0.21428,97.43347,,,,,97.85183,1.025,3.50854,5.616,0.32075,99.89043,,,,,,,,,,,,,,,,,,,,,499,520.58836,531.4,2.53988,,499.9,525.94519,538.8,3.08289,98.73075,,,,,,26,29.85935,35.3,0.5832,99.94108,,,,,,,,,,,,,,,,100,
2018/7/1 0:00,X1A0318621DY-11-02,A03,A2018070208571387580000,580824,95.55941,QZ6763,2018/7/1 21:19,2018/7/2 8:22,ABPRBT20,2018/7/2 8:57,2.816,3.25151,4.873,0.04191,98.72681,,,,,,,,,,,1.543,1.94592,2.706,0.04319,98.90965,,,,,,,,,,,,,,,,,,,,,0,0.002,7.025,0.0118,99.97813,5.185,56.37923,78.269,5.50775,99.49606,0,0.00073,4.58,0.02082,99.62794,,,,,99.19941,2.2,3.23025,8.26,0.37026,99.6653,,,,,,,,,,,,,,,,,,,,,484.01,518.5204,523.18,2.49627,,489.04,522.94538,528.91,3.01589,97.00632,,,,,,26.75,29.44289,35.01,0.4921,99.99845,,,,,,,,,,,,,,,,100,
2018/6/29 0:00,X1A0318622AY-12-01,A03,A2018063000463245830000,579133,94.01191,QZ6111,2018/6/29 18:24,2018/6/30 0:22,ABPRB K05,2018/6/30 0:46,2.959,3.1513,4.996,0.05932,99.61529,,,,,,,,,,,1.502,1.94186,2.387,0.04371,99.27098,,,,,,,,,,,,,,,,,,,,,0,0.01428,1.573,0.03561,98.80925,5.5,55.90107,90,5.88853,99.28358,0,0.01627,4,0.15081,98.58685,,,,,98.7041,1.065,3.84858,6.257,0.28185,99.58939,,,,,,,,,,,,,,,,,,,,,408,518.13797,529.8,5.03197,,409.8,523.23781,536.8,5.3169,96.57868,,,,,,22.2,29.20554,36.1,0.54172,99.48354,,,,,,,,,,,,,,,,100,
2018/7/6 0:00,X1A0318623AY-12,A03,A2018070620054554730000,580599,96.41663,QZ5453,2018/7/6 9:33,2018/7/6 19:43,ABPRBN29,2018/7/6 20:05,2.859,3.27501,4.976,0.06644,98.26421,,,,,,,,,,,1.508,1.95501,2.473,0.03174,99.32415,,,,,,,,,,,,,,,,,,,,,0,0.00185,0.009,0.00042,100,13.207,54.05352,71.626,4.49172,99.56424,0,0.00037,3.702,0.01373,99.88167,,,,,99.36841,2.62,3.81496,8.32,0.26937,99.77058,,,,,,,,,,,,,,,,,,,,,491.94,516.23273,524.38,2.1606,99.85274,496.76,521.71575,531.77,2.39434,98.06235,,,,,,23.99,28.53953,31.52,0.60121,100,,,,,,,,,,,,,,,,100,
2018/7/14 0:00,X1A0318703CY-12-02,A03,A2018071421463809460000,565520,89.49038,QZ6781,2018/7/14 15:07,2018/7/14 21:23,ABPRBL25,2018/7/14 21:46,2.932,3.30975,4.985,0.08127,91.66042,,,,,,,,,,,1.501,1.96607,2.479,0.03931,99.29039,,,,,,,,,,,,,,,,,,,,,0,0.02191,10,0.33211,100,14.544,56.14529,77.253,5.85115,99.59966,0,0.00167,4.671,0.03629,99.54396,,,,,99.33831,1.879,3.47568,9.104,0.24478,99.91512,,,,,,,,,,,,,,,,,,,,,469.62,512.31825,520.28,2.37784,99.54449,478.76,519.22701,529.08,2.77781,96.12675,,,,,,25.52,28.92651,33.38,0.62621,100,,,,,,,,,,,,,,,,100,
2018/7/14 0:00,X1A0318703CY-13,A03,A2018071421592170220000,567296,90.12367,QZ6781,2018/7/14 15:06,2018/7/14 21:34,ABPRBQ28,2018/7/14 21:59,2.914,3.30243,4.994,0.09388,93.84677,,,,,,,,,,,1.503,1.96585,2.709,0.04301,99.41477,,,,,,,,,,,,,,,,,,,,,0,0.01661,10,0.12387,100,13.717,56.47859,71.38,5.69519,99.73083,0,0.00135,4.639,0.02863,99.67231,,,,,99.54786,1.756,4.05538,8.207,0.35277,99.28926,,,,,,,,,,,,,,,,,,,,,488.6,513.11333,524.4,2.53063,99.54874,495.18,519.34349,532.67,2.9511,95.60018,,,,,,23.79,30.07422,33.69,0.70545,100,,,,,,,,,,,,,,,,100,
2018/7/19 0:00,X1A0318704CY-10-02,A03,A2018071910102736670000,580237,87.29881,QZ6137,2018/7/19 2:53,2018/7/19 9:16,ABPRBL25,2018/7/19 10:10,2.979,3.33264,4.995,0.06916,90.45873,,,,,,,,,,,1.503,1.97545,2.707,0.04151,96.39285,,,,,,,,,,,,,,,,,,,,,0,0.04307,7.142,0.4133,100,13.767,55.36003,90,6.74622,99.19016,0,0.00102,5.007,0.04887,99.84575,,,,,99.02471,1.073,3.9123,6.707,0.26309,99.6884,,,,,,,,,,,,,,,,,,,,,488.23,513.46625,521.53,2.53125,99.51554,493.95,519.32243,528.9,3.02246,94.85331,,,,,,25.76,29.55415,32.43,0.71788,100,,,,,,,,,,,,,,,,100,
2018/9/6 0:00,X1A0318709DY-14-01-08,A03,A2018090621543606140000,92823,88.85944,QZ6352,2018/9/6 20:48,2018/9/6 21:52,ABPRB K02,2018/9/6 21:54,3.125,3.21018,4.641,0.04545,93.14286,,,,,,,,,,,1.794,1.93628,2.088,0.03877,93.15148,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,20,46.58104,90,10.34691,98.16963,0,0.00879,0.1,0.01495,99.0358,,,,,94.26328,1.854,3.91963,4.86,0.35077,95.53667,,,,,,,,,,,,,,,,,,,,,492.9,518.57735,524.3,3.10244,93.97563,495.6,523.79797,530.7,3.82883,93.9724,,,,,,27.7,30.36301,36.8,0.66359,94.60263,,,,,,,,,,,,,,,,100,
2018/9/6 0:00,X1A0318709DY-14-01-09,A03,A2018090621543606140000,92823,88.85944,QZ6352,2018/9/6 20:48,2018/9/6 21:52,ABPRB K02,2018/9/6 21:54,3.125,3.21018,4.641,0.04545,93.14286,,,,,,,,,,,1.794,1.93628,2.088,0.03877,93.15148,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,20,46.58104,90,10.34691,98.16963,0,0.00879,0.1,0.01495,99.0358,,,,,94.26328,1.854,3.91963,4.86,0.35077,95.53667,,,,,,,,,,,,,,,,,,,,,492.9,518.57735,524.3,3.10244,93.97563,495.6,523.79797,530.7,3.82883,93.9724,,,,,,27.7,30.36301,36.8,0.66359,94.60263,,,,,,,,,,,,,,,,100,
2018/7/22 0:00,X1A0318711BY-10,A03,A2018072221510852690000,565083,95.91777,QZ6315,2018/7/22 14:46,2018/7/22 21:28,ABPRB X32,2018/7/22 21:51,3.073,3.26632,4.708,0.06429,97.98702,,,,,,,,,,,1.5,1.90665,2.644,0.03102,99.39726,,,,,,,,,,,,,,,,,,,,,0,0.0044,0.392,0.02533,100,5,39.55103,40.8,2.57176,99.37461,0,0.00255,5.009,0.07664,99.46291,,,,,98.6379,1,3.85888,5.89,0.26161,99.57298,,,,,,,,,,,,,,,,,,,,,498.5,520.22292,527.5,1.93799,99.61103,500.7,525.23241,533.5,2.39912,98.89981,,,,,,24.3,30.03943,39.2,0.68613,99.61298,,,,,,,,,,,,,,,,100,
2018/8/1 0:00,X1A0318714AY-13,A03,A2018080114364668550000,578286,93.19524,QZ6786,2018/8/1 3:35,2018/8/1 14:10,ABPRBH21,2018/8/1 14:36,2.837,3.32535,4.99,0.05322,96.04089,,,,,,,,,,,1.505,1.95765,2.709,0.03429,98.3669,,,,,,,,,,,,,,,,,,,,,0,0.00202,7.57,0.02012,100,5.388,54.91804,78.192,5.86036,99.07226,0,0.00292,4.502,0.04017,99.66003,,,,,98.53083,2.765,3.88075,9.738,0.29165,99.71208,,,,,,,,,,,,,,,,,,,,,489.67,515.82465,523.32,2.60464,99.71831,495.89,522.005,531.74,3.20394,96.81732,,,,,,26,29.14179,32.63,0.53407,100,,,,,,,,,,,,,,,,100,
2018/8/4 0:00,X1A0318724EY-07-01,A03,A2018080422133906980000,582480,91.67731,QZ6656,2018/8/4 13:17,2018/8/4 21:15,ABPRBY21,2018/8/4 22:13,2.76,3.1825,5.009,0.08242,97.64661,,,,,,,,,,,1.5,1.99123,2.709,0.0476,97.73022,,,,,,,,,,,,,,,,,,,,,0,0,0,0,100,9.861,55.32799,90,6.30253,99.6872,0,0.01599,4.904,0.06405,99.30676,,,,,100,1.481,3.90849,5.518,0.22274,99.76652,,,,,,,,,,,,,,,,,,,,,481.48,514.13234,524.75,2.48548,99.30229,486.75,519.81828,533.43,2.8953,95.59676,,,,,,21.64,28.46405,34.66,0.73372,99.99451,,,,,,,,,,,,,,,,,
2018/8/4 0:00,X1A0318724EY-07-02,A03,A2018080422133906980000,582480,91.67731,QZ6656,2018/8/4 13:17,2018/8/4 21:15,ABPRBY21,2018/8/4 22:13,2.76,3.1825,5.009,0.08242,97.64661,,,,,,,,,,,1.5,1.99123,2.709,0.0476,97.73022,,,,,,,,,,,,,,,,,,,,,0,0,0,0,100,9.861,55.32799,90,6.30253,99.6872,0,0.01599,4.904,0.06405,99.30676,,,,,100,1.481,3.90849,5.518,0.22274,99.76652,,,,,,,,,,,,,,,,,,,,,481.48,514.13234,524.75,2.48548,99.30229,486.75,519.81828,533.43,2.8953,95.59676,,,,,,21.64,28.46405,34.66,0.73372,99.99451,,,,,,,,,,,,,,,,,
2018/12/1 0:00,X1A0318B20BP-05-01,A03,A2018120207292962680000,579612,97.76816,QZ6315,2018/12/1 23:33,2018/12/2 7:24,ABPRBB31,2018/12/2 7:29,2.798,3.10101,4.219,0.03908,99.17704,,,,,,,,,,,1.644,2.02564,2.396,0.01692,99.171,,,,,,,,,,,,,,,,,,,,,0,0,0,0,100,18.419,56.67135,90,3.11434,98.81817,0,0.00446,0.621,0.00829,99.8706,,,,,99.24501,1,4.37783,6.098,0.17937,99.11475,,,,,,,,,,,,,,,,,,,,,477.06,513.95504,533.39,1.8264,98.92635,484.07,519.05271,542.45,2.11857,98.39738,,,,,,23.6,28.60707,49.76,0.65836,99.16893,,,,,,,,,,,,,,,,100,
2018/12/1 0:00,X1A0318B20BP-05-01-02,A03,A2018120207292962680000,579612,97.76816,QZ6315,2018/12/1 23:33,2018/12/2 7:24,ABPRBB31,2018/12/2 7:29,2.798,3.10101,4.219,0.03908,99.17704,,,,,,,,,,,1.644,2.02564,2.396,0.01692,99.171,,,,,,,,,,,,,,,,,,,,,0,0,0,0,100,18.419,56.67135,90,3.11434,98.81817,0,0.00446,0.621,0.00829,99.8706,,,,,99.24501,1,4.37783,6.098,0.17937,99.11475,,,,,,,,,,,,,,,,,,,,,477.06,513.95504,533.39,1.8264,98.92635,484.07,519.05271,542.45,2.11857,98.39738,,,,,,23.6,28.60707,49.76,0.65836,99.16893,,,,,,,,,,,,,,,,100,
2018/5/7 0:00,X1A0418406DY-01-01,A04,A2018050801502146220000,149258,93.45094,QZ6137,2018/5/7 22:36,2018/5/8 1:44,ABPRBY24,2018/5/8 1:50,2.788,3.00074,4.937,0.07156,97.03064,,,,,,,,,,,1.542,2.28656,2.704,0.02325,97.90229,,,,,,,,,,,,,,,,,,,,,0,0.00648,0.049,0.00197,97.24906,14.825,51.49347,71.467,2.7188,99.45397,0,0.01617,2.705,0.02928,99.82647,,,,,99.42449,1.2246,4.45534,5.75562,0.18965,98.01954,,,,,,,,,,,,,,,,,,,,,428.12,460.98548,479.71,1.82047,,436.12,466.13431,482.4,1.65847,97.02127,,,,,,16.45,21.15314,31.97,0.45922,98.08519,,,,,,,,,,,,,,,,100,
2018/6/20 0:00,X1A0418512BP-01-02,A04,A2018062016175759960000,584896,92.1875,QZ6111,2018/6/20 8:30,2018/6/20 15:44,ABPRBY20,2018/6/20 16:17,2.647,3.01489,4.779,0.05116,99.12258,,,,,,,,,,,1.502,2.29823,2.696,0.02725,99.09745,,,,,,,,,,,,,,,,,,,,,0,0.00674,0.049,0.00071,99.73602,12.363,52.71565,73.448,3.46805,99.33065,0,0.00132,4.702,0.03007,99.66627,,,,,99.16994,1.0205,3.84645,5.83726,0.32186,99.81398,,,,,,,,,,,,,,,,,,,,,428.43,463.64247,480.88,2.78441,,438.17,470.56925,485.74,2.6979,93.41011,,,,,,16.09,23.63907,30.41,0.99818,99.98906,,,,,,,,,,,,,,,,100,
2018/6/6 0:00,X1A0418525CP-08,A04,A2018060613102724920000,583020,97.07729,QZ6417,2018/6/6 2:04,2018/6/6 12:55,ABPRB F25,2018/6/6 13:10,2.716,3.00807,4.216,0.04422,99.65267,,,,,,,,,,,1.505,2.34508,2.555,0.015,99.66845,,,,,,,,,,,,,,,,,,,,,0,0.00122,0.004,0.00043,99.99897,5.839,48.31019,71.247,3.02917,99.76485,0,0.01135,4.877,0.02485,99.92367,,,,,99.7043,2.21449,3.84799,4.70451,0.18409,99.9506,,,,,,,,,,,,,,,,,,,,,428.23,461.94493,477.2,1.9865,,434.28,465.84794,479.86,1.90374,97.41741,,,,,,15.78,20.90947,27.61,0.8953,99.99846,,,,,,,,,,,,,,,,100,
